DOCULECT	GLOSS	IPA
Nanga	be stupid	bò.óm+í
PergeTegu	be stupid	bòmɡ+ó
TogoKan	be stupid	bò.òmíɡ+ì
TommoSoTongoTongo	be stupid	jámmánáɲ
YandaDom	be stupid	jàmílíj+ɛ́
YornoSo	be stupid	bòmɔ́ŋɛ́.ɛ́
BenTey	anger	tʃɛ̀lɛ̀+bàr.∼ǎ+j~
JamsayDouentza	anger	tʃɛ̀nɛ̀+bán
Mombo	anger	já.ál+jâ
BonduSoNajamba	anger	kè+n.dà+sù+ɡɔ̀.ɔ́
Nanga	anger	kɛ̀+n.dɛ̀+bá+r.∼í
TogoKan	anger	kɛ̀nɛ̀+párú
TommoSoTongoTongo	anger	kì+n.dɛ̀+bá+nú
ToroTegu	anger	tʃɛ̀là+bár.∼à
YandaDom	anger	lɔ̀+ɡù
YornoSo	anger	kìnɛ̀+bǎn
BankanTey	hate (sb, a food, etc.)	tá
BankanTey	hate (sb, a food, etc.)	wán+tʃàk+áŋ
BenTey	hate (sb, a food, etc.)	wáɲ+ɛ́
Bunoge	hate (sb, a food, etc.)	kà.àl+à
JamsayDouentza	hate (sb, a food, etc.)	wáɲ+á
Mombo	hate (sb, a food, etc.)	wáɲ+ì+kán+í
BonduSoNajamba	hate (sb, a food, etc.)	wáɲ+ɛ́
Nanga	hate (sb, a food, etc.)	wáɲ+ɛ́
Penange	hate (sb, a food, etc.)	nt+ɛ̀.ɛ̀+kán+í
Penange	hate (sb, a food, etc.)	kéj++là
PergeTegu	hate (sb, a food, etc.)	wáɲ+ɛ́
TebulUre	hate (sb, a food, etc.)	wáɲ+á
TommoSoTongoTongo	hate (sb, a food, etc.)	wɛ̀d+ɛ́
ToroTegu	hate (sb, a food, etc.)	w~áŋá
YandaDom	hate (sb, a food, etc.)	wàɲ+à+lí
YornoSo	hate (sb, a food, etc.)	tú.út+ú.úì+bɛ̀l+á
BenTey	stingy, miserly (with money)	nà.ámâwm
BenTey	stingy, miserly (with money)	dʒɔ̀.ɔ̀tɔ̀ɡúm
Bunoge	stingy, miserly (with money)	nùmɛ́nàkàdʒdʒáb+ò
Bunoge	stingy, miserly (with money)	nùmɛ́nàɲá.áŋí.íb+ò
DonnoSo	stingy, miserly (with money)	ndɛ̀nùmɔ̀màjɡín+ɛ̀
JamsayDouentza	stingy, miserly (with money)	dʒɔ̀.ɔ̀tɔ̀ɡín
JamsayDouentza	stingy, miserly (with money)	ìnènùmókùmùr.∼òɡón
Nanga	stingy, miserly (with money)	nùdʒɔ̀.ɔ̀dɛ̀ɡ+í
Nanga	stingy, miserly (with money)	nùnà.ám+á.à
Penange	stingy, miserly (with money)	nɛ̀.ɛ̀nàmá.áɡ+á
TiranigeBoui	stingy, miserly (with money)	jɔ́rɛ́ŋ.ɡ+á
TiranigeNingo	stingy, miserly (with money)	dʒɔ́.ɔ́rɛ́ŋ.ɡ+á
TogoKan	stingy, miserly (with money)	dʒɔ̀.ɔ̀tɛ̀ɡ+í~
ToroTegu	stingy, miserly (with money)	lɔ̀m.bǎw
BenTey	energetic, vigorous, courageous (person)	tʃɛ̀lɛ̀mà.àɡúm
JamsayDouentza	energetic, vigorous, courageous (person)	màj.∼ín
Mombo	energetic, vigorous, courageous (person)	má.ádʒ+é
BonduSoNajamba	energetic, vigorous, courageous (person)	mǎj.∼j.∼è
Nanga	energetic, vigorous, courageous (person)	ɛ̀.ɛ́
PergeTegu	energetic, vigorous, courageous (person)	màj.∼nàmǎ+j.∼
TogoKan	energetic, vigorous, courageous (person)	kɛ́nɛ́báŋ+á
YandaDom	energetic, vigorous, courageous (person)	mà+j.∼
YornoSo	energetic, vigorous, courageous (person)	ìnɛ̀kàdʒ+á
BankanTey	dare (to do sth)	màm+í
BenTey	dare (to do sth)	dà.àr+í
BenTey	dare (to do sth)	sú.ús+ɛ́
Bunoge	dare (to do sth)	ná.ál+è
JamsayDouentza	dare (to do sth)	dà.àr+á
JamsayMondoro	dare (to do sth)	dà.àr+á
Nanga	dare (to do sth)	dà.ár+í
Penange	dare (to do sth)	ná.ál+è
PergeTegu	dare (to do sth)	sú.ús+ɛ́
TebulUre	dare (to do sth)	dàr+á
Tiranige	dare (to do sth)	jàr+í+kán+ú
TogoKan	dare (to do sth)	dà.ár+ì
TommoSoTongoTongo	dare (to do sth)	kán+á+bɛ̀l+ɛ́
ToroTegu	dare (to do sth)	hír.∼íkár.∼+á
YandaDom	dare (to do sth)	dà+dú
YandaDom	dare (to do sth)	nàm+í+jɛ́
YornoSo	dare (to do sth)	dà.ár+ɛ́.ɛ́
BankanTey	fear (noun)	w.∼ǎn
BankanTey	fear (noun)	kò.ó
BenTey	fear (noun)	ùwǎw
Bunoge	fear (noun)	dìwɔ̀
DogulDomBendiely	fear (noun)	úɡìì+ɡ
DogulDomKundialang	fear (noun)	ú.úɡì.ì+ɡ
DonnoSo	fear (noun)	níɲ+ɲɛ̀.ɛ̀dù
JamsayGourou	fear (noun)	lìlɛ̀.ɛ́
JamsayDouentza	fear (noun)	lìlɛ̀.ɛ́
JamsayMondoro	fear (noun)	lìlɛ̀.ɛ́
Mombo	fear (noun)	níwɔ́
BonduSoNajamba	fear (noun)	ìbìnà+ŋ.ɡó
BonduSoNajamba	fear (noun)	ìbà+ŋ.ɡó
Nanga	fear (noun)	ùwá
Penange	fear (noun)	ní.í+ɡɔ́
PergeTegu	fear (noun)	lɛ̀lɛ̀.ɛ́
TebulUre	fear (noun)	íríjá.á
TebulUre	fear (noun)	tʃɛ̀+n.dɛ̀+pâ+j
Tiranige	fear (noun)	jó.óní+jó
TogoKan	fear (noun)	lìwɛ́
TommoSoTongoTongo	fear (noun)	níjɛ́
ToroTegu	fear (noun)	líwá
YandaDom	fear (noun)	íbɛ̀
YornoSo	fear (noun)	lìlɛ̀.ɛ́
YornoSo	fear (noun)	lɛ́.ɛ̀
BankanTey	anxiety (while waiting for news)	kú+mpà+m
BenTey	anxiety (while waiting for news)	kú+mpâ+m
BenTey	anxiety (while waiting for news)	tʃɛ̀lɛ̀+pá.à
Bunoge	anxiety (while waiting for news)	ná.álù
DonnoSo	anxiety (while waiting for news)	mà.à+n.dì+ɡú
JamsayDouentza	anxiety (while waiting for news)	kú+mpâ+m
JamsayDouentza	anxiety (while waiting for news)	tʃɛ̀nɛ̀+lɛ̀.ɛ́
BonduSoNajamba	anxiety (while waiting for news)	kè+n.dà+ɲà+mǐ+n
BonduSoNajamba	anxiety (while waiting for news)	kú+m.bà
BonduSoNajamba	anxiety (while waiting for news)	kú+mpà+tò+rò
Nanga	anxiety (while waiting for news)	kú+mpâ+m
Nanga	anxiety (while waiting for news)	kú+m.bâ+m
Nanga	anxiety (while waiting for news)	kɛ̀+n.dɛ̀+pá.à
Penange	anxiety (while waiting for news)	kà.à+m
PergeTegu	anxiety (while waiting for news)	kú+mpâ+m
TebulUre	anxiety (while waiting for news)	má.á+n.dú+ɡò
Tiranige	anxiety (while waiting for news)	nóɡó+rí
TogoKan	anxiety (while waiting for news)	kìnè+ɡò.ó
TogoKan	anxiety (while waiting for news)	dʒí.íré
TommoSoTongoTongo	anxiety (while waiting for news)	kú+m.bɔ̀
ToroTegu	anxiety (while waiting for news)	kú+mpà
YandaDom	anxiety (while waiting for news)	kú+m.bà+m
YornoSo	anxiety (while waiting for news)	dɛ̀.ɛ̀pâ+j
BankanTey	happy	kɛ̀n.dɛ̀.ɛ́rùm
BankanTey	happy	hújàm
BenTey	happy	tʃɛ̀lɛ̀.ɛ́rìm
BenTey	happy	tʃɛ̀lɛ̀.ɛ́rùm
DogulDomBendiely	happy	ɛ́llìj+ɔ̀
JamsayDouentza	happy	tʃɛ̀nɛ̀érìn
Mombo	happy	dòŋ.ɡònàɛ́ll+á
BonduSoNajamba	happy	ɛ̀lij+è
Nanga	happy	kɛ̀n.dɛ̀.ɛ́rìbàŋ.ɡ+à
Nanga	happy	síjés+ɛ̀
PergeTegu	happy	kɛ́lɛ̀énn+ù
TogoKan	happy	kɛ̀nɛ̀.ɛ́l+ú
TogoKan	happy	kɛ̀nɛ̀.ɛ́lúbáŋ+á
TommoSoTongoTongo	happy	kín.dɛ́.ɛ̀lɛ̀l+ú
YandaDom	happy	tʃìn.dàɛ̀ldʒ+ì
YornoSo	happy	ìnɛ̀kínɛ́.ɛ̀lɛ̀l
JamsayDouentza	be lazy	wàlɡíní.ì
Mombo	be lazy	kúbán.dj+è
Nanga	be lazy	wàrán.díj+é
TommoSoTongoTongo	be lazy	ɡòlòɲús+ɛ̀
ToroTegu	be lazy	jɔ́wr+ú
YandaDom	be lazy	ɡòlàljàz+ó
BankanTey	pity (noun)	júrù+mɛ́.ɛ́+n.dɛ̀
BankanTey	pity (noun)	júrù+mɛ́.ɛ́nɛ̀
BenTey	pity (noun)	jùrù+mìní.ì
Bunoge	pity (noun)	jùr+mɛ̀+n.dɛ́
DonnoSo	pity (noun)	à+m.bà+sɔ̀+ɡɔ́
JamsayGourou	pity (noun)	àmàsɔ̀+ɣɔ́
JamsayDouentza	pity (noun)	jùrù+mìnú
JamsayDouentza	pity (noun)	àmàsɔ̀+ɣɔ́
Mombo	pity (noun)	júrú+mɛ́rɛ̀
BonduSoNajamba	pity (noun)	júr+mɛ̀+n.dɛ̀
Nanga	pity (noun)	júrú+mɛ̀
Nanga	pity (noun)	àmàsɔ̀+ɡɔ́
Penange	pity (noun)	júr+mì
PergeTegu	pity (noun)	júrú+má.ár.∼ɛ̀
Tiranige	pity (noun)	jùrù+mɛ̀.ɛ̀+n.dɛ́
TogoKan	pity (noun)	àmàsɔ̀+ɡɔ́
TommoSoTongoTongo	pity (noun)	júrú+mɔ́
ToroTegu	pity (noun)	jírí+mínà
ToroTegu	pity (noun)	jírí+mɛ́.ɛ́nɛ̀
YandaDom	pity (noun)	júrù+mɛ̀
YornoSo	pity (noun)	àmsɔ̀+ɡɔ́
BenTey	(sb) be proud, vain	kù.ùdìj.∼ǎw.∼ká+j.∼
JamsayDouentza	(sb) be proud, vain	kù.ù~ìréír+é
TogoKan	(sb) be proud, vain	kù~dɔ́wɔ́dɔ̀w+ɔ́
YandaDom	(sb) be proud, vain	kò.òʔə̀làʔə́l+ɛ́
YornoSo	(sb) be proud, vain	kù.ùùlóúl+ó
YornoSo	be boastful, speak and walk arrogantly	dón+ɔ́+ɡùɲ+ɔ́
BenTey	(sb) envy (sb nearby who is eating foods one craves)	mìr.∼ɛ́
JamsayDouentza	(sb) envy (sb nearby who is eating foods one craves)	mìr.∼é
TogoKan	(sb) envy (sb nearby who is eating foods one craves)	mìr.∼í
YandaDom	(sb) envy (sb nearby who is eating foods one craves)	mìr.∼é
YornoSo	(sb) envy (sb nearby who is eating foods one craves)	mɛ̀r.∼ɛ́
BankanTey	regret (verb), be sorry	ním+sìt+àkáŋ
BenTey	regret (verb), be sorry	ním+sít+ɛ́
Bunoge	regret (verb), be sorry	ním+sìk+ánì
DonnoSo	regret (verb), be sorry	ním+ì+sɛ̀k+ánà
JamsayDouentza	regret (verb), be sorry	ním+í+sɛ́
JamsayDouentza	regret (verb), be sorry	mà.àn+á
Mombo	regret (verb), be sorry	ním+í+ns+ákán+í
BonduSoNajamba	regret (verb), be sorry	jáŋ.ɡ+ìt+írɛ́
BonduSoNajamba	regret (verb), be sorry	ním+sɛ́
Nanga	regret (verb), be sorry	ním+sí
Nanga	regret (verb), be sorry	mà.án.d+í
Penange	regret (verb), be sorry	ním+sàk+án
PergeTegu	regret (verb), be sorry	ním+sɛ́
Tiranige	regret (verb), be sorry	mìs+ì+tík+ánú
TommoSoTongoTongo	regret (verb), be sorry	ním+í+sɛ́
ToroTegu	regret (verb), be sorry	j.∼áŋk+ì+tàk+ár.∼+á
ToroTegu	regret (verb), be sorry	ním+sìt+àkár.∼+á
YandaDom	regret (verb), be sorry	nǐm+sɛ́
BankanTey	shame (due to a shameful action)	ɡìrè+zí
BenTey	shame (due to a shameful action)	dʒìrèè+n.dʒú
Bunoge	shame (due to a shameful action)	mɛ̀lɛ̀
DogulDomKundialang	shame (due to a shameful action)	dɔ̀+ɡɔ́
DonnoSo	shame (due to a shameful action)	dɔ̀+ɡɔ́
JamsayGourou	shame (due to a shameful action)	dɔ̀ɣɔ̀+bàɣá
JamsayDouentza	shame (due to a shameful action)	é.éɲú
JamsayMondoro	shame (due to a shameful action)	é.éɲú
Mombo	shame (due to a shameful action)	dɔ́+ɡɔ̀
BonduSoNajamba	shame (due to a shameful action)	dʒɔ̀.ɔ̀+ɡó
Nanga	shame (due to a shameful action)	òn.dʒó
Penange	shame (due to a shameful action)	jè.èrè
PergeTegu	shame (due to a shameful action)	é.én.dʒú
Tiranige	shame (due to a shameful action)	dó+ɡá
TogoKan	shame (due to a shameful action)	dɔ̀+ɡɔ́
TommoSoTongoTongo	shame (due to a shameful action)	ɡìrèà+n.dʒú
TommoSoTongoTongo	shame (due to a shameful action)	dɔ̀+ɡɔ́
TommoSoTongoTongo	shame (due to a shameful action)	dɔ̀ɡɔ̀+pà+ɡá
ToroTegu	shame (due to a shameful action)	è~sú
ToroTegu	shame (due to a shameful action)	dʒìrè.è~+sí
YandaDom	shame (due to a shameful action)	dɔ̀+ɡɔ̀
YandaDom	shame (due to a shameful action)	ɡìdèà+nzù
YornoSo	shame (due to a shameful action)	dɔ̀+ɡɔ́
YornoSo	shame (due to a shameful action)	dɔ̀ɡɔ̀+pà+ɡá
BenTey	(sb) be amazed, surprised	hájn+ɛ́
JamsayDouentza	(sb) be amazed, surprised	hájn.dín+é
Mombo	(sb) be amazed, surprised	háún.dèkán+í
BonduSoNajamba	(sb) be amazed, surprised	hájn+ɛ́
BankanTey	choose, select (sth)	z+ɔ́
BenTey	choose, select (sth)	jɛ̀m.b+ú
Bunoge	choose, select (sth)	súb+ú+lè
DogulDomBendiely	choose, select (sth)	jɛ̀m.b+ɛ́
DonnoSo	choose, select (sth)	jɛ́m.b+ɛ̀
JamsayDouentza	choose, select (sth)	ɲɛ̀m+ɛ́
JamsayMondoro	choose, select (sth)	ɲɛ̀m+ɛ́
Mombo	choose, select (sth)	ɲɛ́m.b+ɛ́
BonduSoNajamba	choose, select (sth)	sàm.b+è
BonduSoNajamba	choose, select (sth)	jɛ̀m.b+ɛ́
BonduSoNajamba	choose, select (sth)	súɓɛ́
Nanga	choose, select (sth)	ɡɔ̀.ɔ́
Penange	choose, select (sth)	kíj+ɛ́
PergeTegu	choose, select (sth)	jɛ̀m.b+ɛ́
Tiranige	choose, select (sth)	núɡ+ú+ló
TogoKan	choose, select (sth)	ɲɛ̀m+ɛ́
TommoSoTongoTongo	choose, select (sth)	jɛ̀m.b+ɛ́
ToroTegu	choose, select (sth)	dʒɛ̀s+á
YandaDom	choose, select (sth)	jɛ̀m.b+ɛ́
YornoSo	choose, select (sth)	jɛ̀m+ɛ́
BankanTey	intention, plan (of action)	ánìjà
BenTey	intention, plan (of action)	áníj.∼ɛ̀
BenTey	intention, plan (of action)	ár.∼íj.∼ɛ̀
Bunoge	intention, plan (of action)	ʔání+jà
DonnoSo	intention, plan (of action)	má.árù
DonnoSo	intention, plan (of action)	hán+nɛ̀
JamsayDouentza	intention, plan (of action)	ánɛ́.ɛ̀
Mombo	intention, plan (of action)	ná+mí
BonduSoNajamba	intention, plan (of action)	ánnì+jà
Nanga	intention, plan (of action)	ár.∼ìj.∼ɛ̀
Penange	intention, plan (of action)	ánjà
PergeTegu	intention, plan (of action)	ár.∼íj.∼ɛ̀
Tiranige	intention, plan (of action)	ànìjá
TogoKan	intention, plan (of action)	ánɛ́
TommoSoTongoTongo	intention, plan (of action)	hán+níjɛ́
ToroTegu	intention, plan (of action)	áníjà
YandaDom	intention, plan (of action)	hàní+j.∼ɛ̀
YandaDom	intention, plan (of action)	hání+jɛ́
YornoSo	intention, plan (of action)	hánɛ̀.ɛ̀
BankanTey	want, like, love (sth)	mb+à.á
BenTey	want, like, love (sth)	dʒɔ̀r+ɔ́
BenTey	want, like, love (sth)	má.áj+í
BenTey	want, like, love (sth)	mᵇá.áj+í
DogulDomKundialang	want, like, love (sth)	nám+à
DogulDomKundialang	want, like, love (sth)	íb+à
JamsayGourou	want, like, love (sth)	dèn+é
JamsayDouentza	want, like, love (sth)	dèn+é
JamsayMondoro	want, like, love (sth)	dèn+é
Mombo	want, like, love (sth)	nám+mì
Nanga	want, like, love (sth)	dʒɔ̀r+ɔ́
Nanga	want, like, love (sth)	nàm+à
PergeTegu	want, like, love (sth)	sáw+á
TogoKan	want, like, love (sth)	íwɛ́n+ɛ́
TommoSoTongoTongo	want, like, love (sth)	sún+ɔ́+mɔ́
TommoSoTongoTongo	want, like, love (sth)	ḿbíj+ɛ́
YandaDom	want, like, love (sth)	ɛ́bíɡ+í+jɛ́
Mombo	love, passion (for sb or sth)	kàŋk+âj.∼
TommoSoTongoTongo	love, passion (for sb or sth)	mb+ɛ̀+mb+ɛ́
ToroTegu	love, passion (for sb or sth)	hór+sìn+à
BankanTey	need (noun), necessity	há.ádʒè
BenTey	need (noun), necessity	há.ádʒɛ̀
JamsayDouentza	need (noun), necessity	há.ádʒɛ̀
Mombo	need (noun), necessity	há.ádʒɛ̀
BonduSoNajamba	need (noun), necessity	há.ádʒè
Nanga	need (noun), necessity	há.ádʒɛ̀
PergeTegu	need (noun), necessity	há.ádʒɛ̀
Tiranige	need (noun), necessity	há.ádʒɛ̀
TogoKan	need (noun), necessity	há.ádʒɛ́
TommoSoTongoTongo	need (noun), necessity	sùnɔ̀+mú
TommoSoTongoTongo	need (noun), necessity	háàdʒù
ToroTegu	need (noun), necessity	há.ádʒɛ̀
YandaDom	need (noun), necessity	há.ádʒɛ̀
YornoSo	need (noun), necessity	há.àdʒù
YornoSo	need (noun), necessity	kâj
Ampari	see	j+ó.ò
BankanTey	see	jí
BenTey	see	jǐ
Bunoge	see	téɡ+è
DogulDomBendiely	see	wɛ̀.ɛ́
DogulDomKundialang	see	wɛ̀.ɛ́
DonnoSo	see	wɛ́.ɛ̀
JamsayGourou	see	ɛ́.ɛ́
JamsayDouentza	see	ɛ̀.ɛ́
JamsayMondoro	see	ɛ̀.ɛ́
Mombo	see	mál+jé.è
BonduSoNajamba	see	j+ɛ́
Nanga	see	j+ì.í
Penange	see	mál+ɡè
PergeTegu	see	jɛ̀.ɛ́
TebulUre	see	jí
Tiranige	see	bál+í+jó
TogoKan	see	ɔ̀.ɔ́
TommoSoTongoTongo	see	j+ɛ̀
ToroTegu	see	w+ɔ́
YandaDom	see	w+ɔ́
YornoSo	see	j+é.é
BankanTey	look at	tín+í
BenTey	look at	tín+í
Bunoge	look at	té.édʒ+è
DogulDomBendiely	look at	wùl+ɛ́
DogulDomKundialang	look at	wùl+ɛ́
DonnoSo	look at	ɡɛ̀n.d+ɛ́
JamsayGourou	look at	ìŋ+á
JamsayDouentza	look at	jàŋ+á
JamsayMondoro	look at	jàŋ+á
Mombo	look at	mál+jé.è
BonduSoNajamba	look at	tàr+è
Nanga	look at	ŋìr.∼+ɛ́
Penange	look at	sé.ém+ì
Penange	look at	sé.èm
PergeTegu	look at	jɛ̀l+ɛ́
TebulUre	look at	dʒɛ̀r+í
Tiranige	look at	dʒá.ál+ó
TogoKan	look at	ɡɛ̀r+ɛ́
TommoSoTongoTongo	look at	jɛ̀n.d+ɛ́
ToroTegu	look at	ɛ̀l+á
YandaDom	look at	tíɡ+ɛ́
YornoSo	look at	jɛ̀n+ɛ́
Mombo	guarding, watching over (e.g. a garden) (noun)	nɔ́d+jà
TommoSoTongoTongo	guarding, watching over (e.g. a garden) (noun)	dóm+mú
BenTey	(a) guard, watchman	ɔ̀r.∼ɔ̀ɡɔ̀+j.∼ú+m
DonnoSo	(a) guard, watchman	jàlù+kádù+bìnɛ̀
JamsayDouentza	(a) guard, watchman	dì.ì~tí+ɡén
Mombo	(a) guard, watchman	nɔ̀d+jànɔ́+dí
Nanga	(a) guard, watchman	ɡɔ̀j.∼+ɡɔ̌j~
Tiranige	(a) guard, watchman	dó.ó+ŋ.ɡé
TogoKan	(a) guard, watchman	ɲàká+dʒúwá
TommoSoTongoTongo	(a) guard, watchman	ndɛ̀dò+mmù+dɔ́m+mínɛ́
ToroTegu	(a) guard, watchman	mètù+métú+nú
YandaDom	(a) guard, watchman	dɔ̀+mú
BankanTey	show, display (sth, to sb)	kɛ́r+í
BenTey	show, display (sth, to sb)	tʃɛ́.ɛ́r+í
Bunoge	show, display (sth, to sb)	téɡ+ó+mì
DonnoSo	show, display (sth, to sb)	táɡ+à
JamsayGourou	show, display (sth, to sb)	té.ér+é
JamsayDouentza	show, display (sth, to sb)	té.ér+é
JamsayMondoro	show, display (sth, to sb)	té.ér+é
Mombo	show, display (sth, to sb)	tá.ár+è
Mombo	show, display (sth, to sb)	mál+jám+ì
BonduSoNajamba	show, display (sth, to sb)	tɛ́.ɛ́r+ɛ́
Nanga	show, display (sth, to sb)	kɛ́.ɛ́r+í
Penange	show, display (sth, to sb)	tá.ár+è
PergeTegu	show, display (sth, to sb)	tó.ór+ó
TebulUre	show, display (sth, to sb)	táɡ+á
TebulUre	show, display (sth, to sb)	tá.ár+í
Tiranige	show, display (sth, to sb)	tá.ár+ó
TogoKan	show, display (sth, to sb)	tó.ór+ù
TommoSoTongoTongo	show, display (sth, to sb)	táár+á
ToroTegu	show, display (sth, to sb)	tót+ó
YandaDom	show, display (sth, to sb)	dám+dɛ́
YandaDom	show, display (sth, to sb)	dám+dɛ́t+ádá
YornoSo	show, display (sth, to sb)	tá.ár+á
BankanTey	omen, augur (of something to come)	tàlê+j
JamsayDouentza	omen, augur (of something to come)	tàr.∼í.ì~
Mombo	omen, augur (of something to come)	tá.árá
PergeTegu	omen, augur (of something to come)	sɔ̌+m
TogoKan	omen, augur (of something to come)	sɛ́.ɛ́rɛ́
TommoSoTongoTongo	omen, augur (of something to come)	tààlé
YandaDom	omen, augur (of something to come)	tàlè
YornoSo	omen, augur (of something to come)	sé.èrè
BankanTey	(sb, sth) sticking out and hanging out over an edge (of a roof, precipice) (adverb)	sí+m.bɛ́+j
BenTey	(sb, sth) sticking out and hanging out over an edge (of a roof, precipice) (adverb)	sí+m.bɛ́+j
JamsayDouentza	(sb, sth) sticking out and hanging out over an edge (of a roof, precipice) (adverb)	símé+j~
BonduSoNajamba	(sb, sth) sticking out and hanging out over an edge (of a roof, precipice) (adverb)	sí+m.bɛ́+j+nɛ̀
Nanga	(sb, sth) sticking out and hanging out over an edge (of a roof, precipice) (adverb)	sí+m.bɛ́+j
PergeTegu	(sb, sth) sticking out and hanging out over an edge (of a roof, precipice) (adverb)	sí+m.bɛ́+j
TommoSoTongoTongo	(sb, sth) sticking out and hanging out over an edge (of a roof, precipice) (adverb)	dʒèlè+nééni
BankanTey	(species) become locally extinct, disappear from a zone	mb+à+rá
BenTey	(species) become locally extinct, disappear from a zone	màr+á
DogulDomKundialang	(species) become locally extinct, disappear from a zone	tɛ̀ɡ+ɛ́+lɛ̀ŋ+màr+é
JamsayDouentza	(species) become locally extinct, disappear from a zone	màr.∼+á
Mombo	(species) become locally extinct, disappear from a zone	káb+é
BonduSoNajamba	(species) become locally extinct, disappear from a zone	dìb+è
Nanga	(species) become locally extinct, disappear from a zone	màr+á
PergeTegu	(species) become locally extinct, disappear from a zone	màr+á
TogoKan	(species) become locally extinct, disappear from a zone	mòr+í.ì
TommoSoTongoTongo	(species) become locally extinct, disappear from a zone	dìm.b+é
TommoSoTongoTongo	(species) become locally extinct, disappear from a zone	màn.d+á
ToroTegu	(species) become locally extinct, disappear from a zone	màr+á
ToroTegu	(species) become locally extinct, disappear from a zone	mb+à+rá
YornoSo	(species) become locally extinct, disappear from a zone	màn+á
BankanTey	mirror	dí+ɡí
BenTey	mirror	tʃìlè+tìní.ì
Bunoge	mirror	tì+ntò+r+ɡá
Bunoge	mirror	ɡìrè+ɡété.é+dʒdʒò
DogulDomBendiely	mirror	kì+n.dó+wù+ló
DogulDomBendiely	mirror	kì+n.dò+wù+ló
DonnoSo	mirror	dùwà+lěŋ
JamsayDouentza	mirror	tʃìnè+jǎŋ
Mombo	mirror	dò.òdá+m.bá+lí+ŋ.ɡè
BonduSoNajamba	mirror	kì+n.dò+tǎ+r+ŋ.ɡò
BonduSoNajamba	mirror	kì+n.dò+kì+n.dò+tǎ+r+ŋ.ɡò
Nanga	mirror	kì+n.dè+kì+n.dè+ɲì+r.∼î
Penange	mirror	kì+n.dò+sè.è+mí
PergeTegu	mirror	kìlè+jɛ́l
Tiranige	mirror	tʃì+n.dù+tʃì+n.dú+dʒá.á+l+jé
TogoKan	mirror	dùwɔ̀+lɛ̌~
TommoSoTongoTongo	mirror	kìkì+n.dè+jɛ̀+n.dú
ToroTegu	mirror	dí+ɡì
YandaDom	mirror	kìkì+n.dì+tí+ɡù
BankanTey	hide, conceal (sth)	zɔ̀r+í
BenTey	hide, conceal (sth)	bàŋ.ɡ+ìr+í
BenTey	hide, conceal (sth)	dʒɔ̀.ɔ̀j+í
Bunoge	hide, conceal (sth)	jɔ́ɡ+ɛ̀
DogulDomBendiely	hide, conceal (sth)	dʒɔ̀j+ɛ́
DogulDomKundialang	hide, conceal (sth)	dʒɔ̀.ɔ̀r+ɛ́
DonnoSo	hide, conceal (sth)	dʒɔ̀.ɔ̀r+ɔ́
JamsayGourou	hide, conceal (sth)	bàŋ+à+r.∼+á
JamsayDouentza	hide, conceal (sth)	bàŋ+à+r.∼+á
Mombo	hide, conceal (sth)	dáb+ú+rè
Mombo	hide, conceal (sth)	kú.úr+ɛ̀
BonduSoNajamba	hide, conceal (sth)	sìb+ì+rè
Nanga	hide, conceal (sth)	dǎw+rí
Nanga	hide, conceal (sth)	ké.én.d+é
Penange	hide, conceal (sth)	kúj+rɛ̀
PergeTegu	hide, conceal (sth)	súɡ+ú+ró
TebulUre	hide, conceal (sth)	bàŋ.ɡ+ìr+í
Tiranige	hide, conceal (sth)	dʒín+á+ŋ.ɡ+ó
TogoKan	hide, conceal (sth)	bàŋ+á+r.∼+á
TommoSoTongoTongo	hide, conceal (sth)	bàŋ+ú+n.d+á
ToroTegu	hide, conceal (sth)	sút+ó
YandaDom	hide, conceal (sth)	bá.án.d+ɛ́
YornoSo	hide, conceal (sth)	bàŋ+á+rá
BankanTey	look for, seek	zɔ̀r+ɔ́
BenTey	look for, seek	dʒɔ̀r+ɔ́
BenTey	look for, seek	lúɡ+ú+ró
Bunoge	look for, seek	téɡ+ó+lè
DogulDomBendiely	look for, seek	dɛ̀n+nɛ́
DogulDomKundialang	look for, seek	dɛ̀n+nɛ́
DonnoSo	look for, seek	dɛ́n+nɛ̀
JamsayGourou	look for, seek	pów+ó
JamsayDouentza	look for, seek	lúɡ+ú+ró
Mombo	look for, seek	jɔ́l+ɛ́
BonduSoNajamba	look for, seek	dùn.d+ɛ́
Nanga	look for, seek	dʒɔ̀r+ɔ́
Nanga	look for, seek	lúɡ+ú+ró
Nanga	look for, seek	dùr.∼+ɔ́
Penange	look for, seek	dún.d+ɛ́
PergeTegu	look for, seek	lúɡ+ú+ró
TebulUre	look for, seek	zɔ̀.ɔ́
TiranigeBoui	look for, seek	jɔ́l+ɔ́
TiranigeNingo	look for, seek	dʒɔ́l+ɔ́
TogoKan	look for, seek	dɛ̀n+ɛ́
TommoSoTongoTongo	look for, seek	dɛ̀n+nɛ́
ToroTegu	look for, seek	dùn+ó
YandaDom	look for, seek	dɛ̀n+ɛ́
YornoSo	look for, seek	jí
BankanTey	find, recover (sth lost)	bɛ̀r+ɛ́
BenTey	find, recover (sth lost)	bɛ̀l+ɛ́
DonnoSo	find, recover (sth lost)	wɛ́.ɛ̀
JamsayGourou	find, recover (sth lost)	ɛ́.ɛ́
JamsayDouentza	find, recover (sth lost)	bɛ̀r+ɛ́ɛ̀.ɛ́
