DOCULECT	GLOSS	IPA
TogoKan	bitter (in taste)	kágár+á
TommoSoTongoTongo	bitter (in taste)	gálál+ú
ToroTegu	bitter (in taste)	gòl+ú
YandaDom	bitter (in taste)	gàl
YornoSo	bitter (in taste)	gálàl
BenTey	salty (taste) (adjective)	párùm
BenTey	salty (taste) (adjective)	párìm
DogulDomBendiely	salty (taste) (adjective)	ámm+à
JamsayDouentza	salty (taste) (adjective)	jéér+ù
Mombo	salty (taste) (adjective)	tóóⁿtóóⁿkánn+í
BonduSoNajamba	salty (taste) (adjective)	nɛ́mɛ̀lɛ̀ŋg+è
Nanga	salty (taste) (adjective)	pár+î
PergeTegu	salty (taste) (adjective)	lôm
TogoKan	salty (taste) (adjective)	tɔ́ⁿtɔ́ⁿ
TommoSoTongoTongo	salty (taste) (adjective)	ámám
ToroTegu	salty (taste) (adjective)	gòl+ú
YandaDom	salty (taste) (adjective)	dǎn
YornoSo	salty (taste) (adjective)	nɛ̂ɛ̂m
BankanTey	sour, acidic, acrid (taste, e.g. of tamarind)	párùm
BenTey	sour, acidic, acrid (taste, e.g. of tamarind)	párùm
BenTey	sour, acidic, acrid (taste, e.g. of tamarind)	párìm
Bunoge	sour, acidic, acrid (taste, e.g. of tamarind)	ʔàm+ì
DogulDomKundialang	sour, acidic, acrid (taste, e.g. of tamarind)	ámmàŋ+�
DonnoSo	sour, acidic, acrid (taste, e.g. of tamarind)	ám+à
JamsayGourou	sour, acidic, acrid (taste, e.g. of tamarind)	nɔ̂m
JamsayDouentza	sour, acidic, acrid (taste, e.g. of tamarind)	nɔ̂m
Mombo	sour, acidic, acrid (taste, e.g. of tamarind)	tóóⁿtóóⁿkánn+í
BonduSoNajamba	sour, acidic, acrid (taste, e.g. of tamarind)	àmíy+è
Nanga	sour, acidic, acrid (taste, e.g. of tamarind)	pár+î
Penange	sour, acidic, acrid (taste, e.g. of tamarind)	tómtóm
PergeTegu	sour, acidic, acrid (taste, e.g. of tamarind)	lôm
Tiranige	sour, acidic, acrid (taste, e.g. of tamarind)	ámám+ú
TogoKan	sour, acidic, acrid (taste, e.g. of tamarind)	tɔ́ⁿtɔ́ⁿ
TommoSoTongoTongo	sour, acidic, acrid (taste, e.g. of tamarind)	ámám
ToroTegu	sour, acidic, acrid (taste, e.g. of tamarind)	nôm
YandaDom	sour, acidic, acrid (taste, e.g. of tamarind)	dǎn
YornoSo	sour, acidic, acrid (taste, e.g. of tamarind)	áàm
BenTey	glue (any kind)	mùrⁿú
JamsayDouentza	glue (any kind)	mǔn
Mombo	glue (any kind)	á+ŋgù
Nanga	glue (any kind)	mɔ̀rⁿí
Tiranige	glue (any kind)	kɔ́ɔ́lú
TogoKan	glue (any kind)	mɔ̌
TommoSoTongoTongo	glue (any kind)	kɔ́l
ToroTegu	glue (any kind)	kɔ́ɔ́l
YandaDom	glue (any kind)	lòjù
BankanTey	knot	mɔ̌ɔ̌ỳ+ⁿ
BenTey	knot	mùmù+yⁿíì
BenTey	knot	mùwⁿíì
BenTey	knot	sù+ŋgù+kù+kù+jú+ŋgú+lú+m
Bunoge	knot	kú+ŋgù
DonnoSo	knot	mùŋú
JamsayGourou	knot	mùŋú
JamsayDouentza	knot	mǔŋ
JamsayMondoro	knot	mǔŋ
Mombo	knot	dù+gɛ́
BonduSoNajamba	knot	kìn+jáà
Nanga	knot	mɔ̌ɔ̌
Penange	knot	dù+gɔ̀
PergeTegu	knot	mǔy+ⁿ
TogoKan	knot	mùŋú
TommoSoTongoTongo	knot	díŋú
ToroTegu	knot	dì+gú
YandaDom	knot	dìŋ
YornoSo	knot	dì+gú
YornoSo	knot	mǔy+ⁿ
BankanTey	hang (sth) up on a hook or nail	kɔ́l+í
BenTey	hang (sth) up on a hook or nail	kɔ́l+í
Bunoge	hang (sth) up on a hook or nail	jáŋg+è
DogulDomKundialang	hang (sth) up on a hook or nail	gɔ̀nd+ùr+ɛ́
DonnoSo	hang (sth) up on a hook or nail	gɔ̀nd+ɔ̀r+ɔ́
JamsayGourou	hang (sth) up on a hook or nail	kól+ló
JamsayDouentza	hang (sth) up on a hook or nail	kɔ́r+ɔ́
JamsayMondoro	hang (sth) up on a hook or nail	kɔ́l+lɔ́
Mombo	hang (sth) up on a hook or nail	gɔ́d+dɛ̀
BonduSoNajamba	hang (sth) up on a hook or nail	gùb+ɛ́
Nanga	hang (sth) up on a hook or nail	kɔ́r+í
Penange	hang (sth) up on a hook or nail	gɔ́r+dɛ̀
Penange	hang (sth) up on a hook or nail	yél+é
PergeTegu	hang (sth) up on a hook or nail	kɔ́l+ɔ́
TebulUre	hang (sth) up on a hook or nail	gù+bú
Tiranige	hang (sth) up on a hook or nail	gúw+ɔ́
TogoKan	hang (sth) up on a hook or nail	jèr+é
TommoSoTongoTongo	hang (sth) up on a hook or nail	jèl+é
ToroTegu	hang (sth) up on a hook or nail	gùt+ɔ́
YandaDom	hang (sth) up on a hook or nail	kɔ́r+dɔ́
YornoSo	hang (sth) up on a hook or nail	jèl+é
YornoSo	hang (sth) up on a hook or nail	kɔ́l+ɔ́
BankanTey	tie, tie up (sth or sb, with a rope)	pá+á
BenTey	tie, tie up (sth or sb, with a rope)	páɣ+á
Bunoge	tie, tie up (sth or sb, with a rope)	sɔ́j+ɛ̀
DogulDomBendiely	tie, tie up (sth or sb, with a rope)	kɔ̀m+mɛ́
DogulDomKundialang	tie, tie up (sth or sb, with a rope)	kɔ́m+mɛ̀
DonnoSo	tie, tie up (sth or sb, with a rope)	kɔ́m+mɛ̀
JamsayGourou	tie, tie up (sth or sb, with a rope)	páɣ+á
JamsayDouentza	tie, tie up (sth or sb, with a rope)	pág+á
Mombo	tie, tie up (sth or sb, with a rope)	pág+é
BonduSoNajamba	tie, tie up (sth or sb, with a rope)	pàg+è
Nanga	tie, tie up (sth or sb, with a rope)	pág+í
Penange	tie, tie up (sth or sb, with a rope)	sɔ́j+ɛ́
PergeTegu	tie, tie up (sth or sb, with a rope)	pág+á
TebulUre	tie, tie up (sth or sb, with a rope)	kɔ́mb+ú
Tiranige	tie, tie up (sth or sb, with a rope)	pág+ó
TogoKan	tie, tie up (sth or sb, with a rope)	pág+á
TommoSoTongoTongo	tie, tie up (sth or sb, with a rope)	kɔ́m+mɔ́
ToroTegu	tie, tie up (sth or sb, with a rope)	pág+á
YandaDom	tie, tie up (sth or sb, with a rope)	kɔ́m+ɔ́
YornoSo	tie, tie up (sth or sb, with a rope)	pág+á
YornoSo	tie, tie up (sth or sb, with a rope)	kɔ́m+ɔ́
BankanTey	untie, undo, loosen (knot)	mɔ̀ɔ̀rⁿígònd+ó
BenTey	untie, undo, loosen (knot)	mùm+ù+rⁿ+ú
BenTey	untie, undo, loosen (knot)	sán+í
DogulDomBendiely	untie, undo, loosen (knot)	kɔ̀m+mɛ̀l+ɛ́
DonnoSo	untie, undo, loosen (knot)	mùŋ+ò+ló
JamsayDouentza	untie, undo, loosen (knot)	mùŋ+ù+rⁿ+ó
JamsayDouentza	untie, undo, loosen (knot)	sán+á+rⁿ+á
JamsayMondoro	untie, undo, loosen (knot)	mùŋ+ù+rⁿ+ó
Mombo	untie, undo, loosen (knot)	dúg+ú+lɛ̀
BonduSoNajamba	untie, undo, loosen (knot)	pùl+è
Nanga	untie, undo, loosen (knot)	sár+á
Nanga	untie, undo, loosen (knot)	mɔ̌ɔ̌rⁿígònd+ó
PergeTegu	untie, undo, loosen (knot)	mùyⁿrⁿ+ó
TebulUre	untie, undo, loosen (knot)	dìg+ì+lí
TogoKan	untie, undo, loosen (knot)	mùŋ+ó+ró
TommoSoTongoTongo	untie, undo, loosen (knot)	dìŋ+í+lɛ́
ToroTegu	untie, undo, loosen (knot)	dìg+ù+rá
YandaDom	untie, undo, loosen (knot)	dìŋ+í+lɛ́
YornoSo	untie, undo, loosen (knot)	gòón+ɔ́
BankanTey	rope, cord	sò+ŋgú
BenTey	rope, cord	sù+ŋgú
Bunoge	rope, cord	sí+ŋgì
DogulDomBendiely	rope, cord	síyì+ŋ
DogulDomKundialang	rope, cord	sìíŋ
DonnoSo	rope, cord	sǔŋ
JamsayGourou	rope, cord	sùŋú
JamsayDouentza	rope, cord	sǔŋ
JamsayMondoro	rope, cord	sǔŋ
Mombo	rope, cord	sí+ŋgì
BonduSoNajamba	rope, cord	sìí+ŋgó
Nanga	rope, cord	sěŋ
Nanga	rope, cord	sèŋí
Penange	rope, cord	sí+ŋgì
PergeTegu	rope, cord	sù+ŋgú
TebulUre	rope, cord	sù+ŋgó
Tiranige	rope, cord	sí+ŋgí
TogoKan	rope, cord	sùŋú
TommoSoTongoTongo	rope, cord	sú+m
ToroTegu	rope, cord	sǔŋ
YandaDom	rope, cord	sùŋ
YornoSo	rope, cord	sǔ+m
BankanTey	(e.g. fallen tree) impede, block the passage of (sb)	pál+à+káŋ
BenTey	(e.g. fallen tree) impede, block the passage of (sb)	pál+ɛ́
BenTey	(e.g. fallen tree) impede, block the passage of (sb)	fál+ɛ́
DonnoSo	(e.g. fallen tree) impede, block the passage of (sb)	páŋɛ̀+ɛ̀
JamsayDouentza	(e.g. fallen tree) impede, block the passage of (sb)	pál+á
Mombo	(e.g. fallen tree) impede, block the passage of (sb)	pár+ì+kán+í
BonduSoNajamba	(e.g. fallen tree) impede, block the passage of (sb)	pál+ɛ́
BonduSoNajamba	(e.g. fallen tree) impede, block the passage of (sb)	fál+ɛ́
BonduSoNajamba	(e.g. fallen tree) impede, block the passage of (sb)	tínd+í
Nanga	(e.g. fallen tree) impede, block the passage of (sb)	kál+é
Nanga	(e.g. fallen tree) impede, block the passage of (sb)	pál+ɛ́
PergeTegu	(e.g. fallen tree) impede, block the passage of (sb)	pál+ɛ́
TogoKan	(e.g. fallen tree) impede, block the passage of (sb)	dùŋ+ó
TommoSoTongoTongo	(e.g. fallen tree) impede, block the passage of (sb)	tínd+íy+é
ToroTegu	(e.g. fallen tree) impede, block the passage of (sb)	kárⁿ+á
YandaDom	(e.g. fallen tree) impede, block the passage of (sb)	íb+é
YornoSo	(e.g. fallen tree) impede, block the passage of (sb)	tí+íⁿ
BankanTey	hold, hold on to	wó
BankanTey	hold, hold on to	ǎy
BenTey	hold, hold on to	wǒ
Bunoge	hold, hold on to	dɛ́b+ɛ̀
DogulDomKundialang	hold, hold on to	dìy+yé
DogulDomKundialang	hold, hold on to	tér+yè
DonnoSo	hold, hold on to	gɛ̀lɛ́+ɛ́
JamsayGourou	hold, hold on to	kúm+ó
JamsayDouentza	hold, hold on to	jìn+é
JamsayDouentza	hold, hold on to	jèr+é
JamsayDouentza	hold, hold on to	kúm+ó
JamsayMondoro	hold, hold on to	jèr+é
Mombo	hold, hold on to	dínd+y+é+è
BonduSoNajamba	hold, hold on to	kùmb+ìy+è
Nanga	hold, hold on to	àgíy+í
Penange	hold, hold on to	dínd+y+è
PergeTegu	hold, hold on to	jìy+é
TebulUre	hold, hold on to	jɛ̀lí+í
Tiranige	hold, hold on to	gél+í+yó
TogoKan	hold, hold on to	áádìní+ì
TommoSoTongoTongo	hold, hold on to	gɛ̀l+í+yɛ́
TommoSoTongoTongo	hold, hold on to	kúmb+íy+ó
ToroTegu	hold, hold on to	áw+á
YandaDom	hold, hold on to	ìbèl+í
YandaDom	hold, hold on to	gɛ̀l+í+yɛ́
YornoSo	hold, hold on to	gɛ̀lɛ́+ɛ́
BenTey	carry (e.g. suitcase) by holding its handle or strap in one's hand	kɔ́l+í
Bunoge	carry (e.g. suitcase) by holding its handle or strap in one's hand	dɛ́b+ɛ̀
DonnoSo	carry (e.g. suitcase) by holding its handle or strap in one's hand	gɛ̀lɛ́+ɛ́
JamsayDouentza	carry (e.g. suitcase) by holding its handle or strap in one's hand	kɔ́r+ɔ́+gìn+é
JamsayDouentza	carry (e.g. suitcase) by holding its handle or strap in one's hand	kɔ́r+ɔ́
Penange	carry (e.g. suitcase) by holding its handle or strap in one's hand	yél+é+nd+è
TogoKan	carry (e.g. suitcase) by holding its handle or strap in one's hand	kɔ́r+ɔ́
TommoSoTongoTongo	carry (e.g. suitcase) by holding its handle or strap in one's hand	gèl+áá+sɛ̀
ToroTegu	carry (e.g. suitcase) by holding its handle or strap in one's hand	zèz+ù+ró
YandaDom	carry (e.g. suitcase) by holding its handle or strap in one's hand	zèl+é
BankanTey	grip (stick, small object) in one's clenched hand	kúmb+íy+é
BenTey	grip (stick, small object) in one's clenched hand	kúm+gów+àyí
DonnoSo	grip (stick, small object) in one's clenched hand	kúmb+è+è
JamsayDouentza	grip (stick, small object) in one's clenched hand	kúm+ó+jìn+é
Mombo	grip (stick, small object) in one's clenched hand	kúm+mì
BonduSoNajamba	grip (stick, small object) in one's clenched hand	kúmb+íy+gɛ̀l+íyɛ́
Nanga	grip (stick, small object) in one's clenched hand	kúmb+íy+éàgíy+í
PergeTegu	grip (stick, small object) in one's clenched hand	kúm+jó
TogoKan	grip (stick, small object) in one's clenched hand	dìní+ì
TommoSoTongoTongo	grip (stick, small object) in one's clenched hand	kúmb+íy+ó
ToroTegu	grip (stick, small object) in one's clenched hand	kúm+í+yⁿ+ó
YandaDom	grip (stick, small object) in one's clenched hand	kúmb+íy+ó
YornoSo	grip (stick, small object) in one's clenched hand	kúmɛ́+ɛ́
BankanTey	hug, hold (sb) in a bear-hug (in wrestling)	ɛ́mb+í
BenTey	hug, hold (sb) in a bear-hug (in wrestling)	pɔ́r+ɔ́
DonnoSo	hug, hold (sb) in a bear-hug (in wrestling)	pɔ́r+ɛ̀
JamsayDouentza	hug, hold (sb) in a bear-hug (in wrestling)	kóm+ó
JamsayDouentza	hug, hold (sb) in a bear-hug (in wrestling)	pɔ́r+ɔ́
Mombo	hug, hold (sb) in a bear-hug (in wrestling)	gòòⁿnw+ɛ́+ɛ́
BonduSoNajamba	hug, hold (sb) in a bear-hug (in wrestling)	tìj+ì+yè
Nanga	hug, hold (sb) in a bear-hug (in wrestling)	pɔ́r+ɔ́
PergeTegu	hug, hold (sb) in a bear-hug (in wrestling)	pɔ́r+ɔ́
TogoKan	hug, hold (sb) in a bear-hug (in wrestling)	pɔ́r+ɔ́+dìn+í+ì
TogoKan	hug, hold (sb) in a bear-hug (in wrestling)	káwⁿádìn+í+ì
TommoSoTongoTongo	hug, hold (sb) in a bear-hug (in wrestling)	kám+á
TommoSoTongoTongo	hug, hold (sb) in a bear-hug (in wrestling)	ámm+á
ToroTegu	hug, hold (sb) in a bear-hug (in wrestling)	cɛ́wⁿ+á
YandaDom	hug, hold (sb) in a bear-hug (in wrestling)	kám+á+lì
YornoSo	hug, hold (sb) in a bear-hug (in wrestling)	káwⁿ+á
YornoSo	hug, hold (sb) in a bear-hug (in wrestling)	káwⁿ+á
BenTey	carry (child) on one's side without a wrap (usually with one of the child's legs in front and the other behind)	wày+í
DonnoSo	carry (child) on one's side without a wrap (usually with one of the child's legs in front and the other behind)	ámùg+ɛ̀
JamsayDouentza	carry (child) on one's side without a wrap (usually with one of the child's legs in front and the other behind)	ámáŋ+á+gìn+é
Nanga	carry (child) on one's side without a wrap (usually with one of the child's legs in front and the other behind)	dàŋg+àr+àbómb+íb+àmbíyí
TommoSoTongoTongo	carry (child) on one's side without a wrap (usually with one of the child's legs in front and the other behind)	ámm+ú+gíy+ɛ́
ToroTegu	carry (child) on one's side without a wrap (usually with one of the child's legs in front and the other behind)	súr+ɔ́
YandaDom	carry (child) on one's side without a wrap (usually with one of the child's legs in front and the other behind)	gòŋ+ɔ̀+yj+èlà
BenTey	keep (sth) (e.g. during the absence of its owner)	dɛ̀y+í
JamsayDouentza	keep (sth) (e.g. during the absence of its owner)	dèèn+é
Mombo	keep (sth) (e.g. during the absence of its owner)	dínd+y+é+è
BonduSoNajamba	keep (sth) (e.g. during the absence of its owner)	kùmb+ìy+è
Nanga	keep (sth) (e.g. during the absence of its owner)	dɛ̀r+í+jìm+ɛ́
PergeTegu	keep (sth) (e.g. during the absence of its owner)	jìy+é
TogoKan	keep (sth) (e.g. during the absence of its owner)	áán+á
TommoSoTongoTongo	keep (sth) (e.g. during the absence of its owner)	gàw+í+yɛ́
ToroTegu	keep (sth) (e.g. during the absence of its owner)	dèl+é
YandaDom	keep (sth) (e.g. during the absence of its owner)	gɛ̀l+í+yɛ́
YornoSo	keep (sth) (e.g. during the absence of its owner)	gɛ̀lɛ́+ɛ́
BankanTey	blanket or sheet (body covering for sleeping)	yó+mbíí
BenTey	blanket or sheet (body covering for sleeping)	góríí
BenTey	blanket or sheet (body covering for sleeping)	òròsù+górí
Bunoge	blanket or sheet (body covering for sleeping)	ɲám+gè
JamsayDouentza	blanket or sheet (body covering for sleeping)	yààyì+rú
Mombo	blanket or sheet (body covering for sleeping)	yɔ̀gù+sôy
BonduSoNajamba	blanket or sheet (body covering for sleeping)	yá+mbú+bú
BonduSoNajamba	blanket or sheet (body covering for sleeping)	sò+ŋgò+yá+mbú
Nanga	blanket or sheet (body covering for sleeping)	yé+mbí
Penange	blanket or sheet (body covering for sleeping)	á+mbú
PergeTegu	blanket or sheet (body covering for sleeping)	yùrù+górú
Tiranige	blanket or sheet (body covering for sleeping)	yò+mbù
Tiranige	blanket or sheet (body covering for sleeping)	ɲò+mbù
TogoKan	blanket or sheet (body covering for sleeping)	yààtǔ+ⁿ
TommoSoTongoTongo	blanket or sheet (body covering for sleeping)	àbùrùn+jòí
TommoSoTongoTongo	blanket or sheet (body covering for sleeping)	yó+mbú
TommoSoTongoTongo	blanket or sheet (body covering for sleeping)	sɔ̀w+yàá
ToroTegu	blanket or sheet (body covering for sleeping)	yàyɔ̀+rú
YandaDom	blanket or sheet (body covering for sleeping)	yà+mbú
YornoSo	blanket or sheet (body covering for sleeping)	sɔ̀y+górú
YornoSo	blanket or sheet (body covering for sleeping)	yààsɔ̌+y
BankanTey	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ́w+â
BenTey	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ̌w
BenTey	cover the opening of (e.g. jar, with e.g. a cloth)	gòr+ó
DogulDomBendiely	cover the opening of (e.g. jar, with e.g. a cloth)	yàmb+ùr+ɛ́
DonnoSo	cover the opening of (e.g. jar, with e.g. a cloth)	yɛ̀mb+ɛ̀r+ɛ́
JamsayDouentza	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ̀w+ɛ́�+gòr+ó
JamsayDouentza	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ̀w+ɛ́�+gòr+ó
Mombo	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ́b+ɛ́
BonduSoNajamba	cover the opening of (e.g. jar, with e.g. a cloth)	yàmb+è
Nanga	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ̀w+í
PergeTegu	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ̀w+ɛ́
TogoKan	cover the opening of (e.g. jar, with e.g. a cloth)	gòr+ó
TommoSoTongoTongo	cover the opening of (e.g. jar, with e.g. a cloth)	yàmb+á
ToroTegu	cover the opening of (e.g. jar, with e.g. a cloth)	dàp+á
YandaDom	cover the opening of (e.g. jar, with e.g. a cloth)	dà+á
YornoSo	cover the opening of (e.g. jar, with e.g. a cloth)	dɛ̀b+ɛ́
BankanTey	mix, combine (sth and sth)	gàm+í+rⁿ+í
BenTey	mix, combine (sth and sth)	gààrⁿ+í
Bunoge	mix, combine (sth and sth)	níg+í+jè
DogulDomBendiely	mix, combine (sth and sth)	nèg+ì+sé
DonnoSo	mix, combine (sth and sth)	líg+ù+dùm+ɔ̀
JamsayGourou	mix, combine (sth and sth)	gààrⁿ+á
JamsayDouentza	mix, combine (sth and sth)	gààrⁿ+á�
JamsayDouentza	mix, combine (sth and sth)	líg+í+jé
JamsayMondoro	mix, combine (sth and sth)	gààrⁿ+á
Mombo	mix, combine (sth and sth)	níg+í+jè
BonduSoNajamba	mix, combine (sth and sth)	nìg+ì+jè
Nanga	mix, combine (sth and sth)	gàárⁿ+í
Penange	mix, combine (sth and sth)	níg+í+jè
PergeTegu	mix, combine (sth and sth)	gààr+á
TogoKan	mix, combine (sth and sth)	líg+í+jé
TommoSoTongoTongo	mix, combine (sth and sth)	níg+í+dé
TommoSoTongoTongo	mix, combine (sth and sth)	wààn+á
ToroTegu	mix, combine (sth and sth)	wàr+ká
YandaDom	mix, combine (sth and sth)	bìl+é
YornoSo	mix, combine (sth and sth)	wàárⁿ+á
BankanTey	knead (dough for millet cakes, with a flat kneading stick)	wòòs+ó
BenTey	knead (dough for millet cakes, with a flat kneading stick)	jèŋg+é
Bunoge	knead (dough for millet cakes, with a flat kneading stick)	nár+í+yè
DonnoSo	knead (dough for millet cakes, with a flat kneading stick)	wàg+à+dá
DonnoSo	knead (dough for millet cakes, with a flat kneading stick)	wàg+à+dàm+ɔ́
JamsayGourou	knead (dough for millet cakes, with a flat kneading stick)	zèŋ+é
JamsayDouentza	knead (dough for millet cakes, with a flat kneading stick)	jèŋ+é
JamsayMondoro	knead (dough for millet cakes, with a flat kneading stick)	jèŋ+é
Mombo	knead (dough for millet cakes, with a flat kneading stick)	náj+yé+è
BonduSoNajamba	knead (dough for millet cakes, with a flat kneading stick)	gùg+ù+lè
Nanga	knead (dough for millet cakes, with a flat kneading stick)	wòg+ú+só
Penange	knead (dough for millet cakes, with a flat kneading stick)	nár+gè
PergeTegu	knead (dough for millet cakes, with a flat kneading stick)	jèŋg+é
Tiranige	knead (dough for millet cakes, with a flat kneading stick)	nár+í+yó
TogoKan	knead (dough for millet cakes, with a flat kneading stick)	gàáɲ+ì
TommoSoTongoTongo	knead (dough for millet cakes, with a flat kneading stick)	wààd+á
ToroTegu	knead (dough for millet cakes, with a flat kneading stick)	wàg+ù+sá
YandaDom	knead (dough for millet cakes, with a flat kneading stick)	zèŋ+é
YornoSo	knead (dough for millet cakes, with a flat kneading stick)	jìŋ+ɛ́
BankanTey	shake (an entire object, e.g. a tree)	ɲùm+á
BenTey	shake (an entire object, e.g. a tree)	yìg+é
Bunoge	shake (an entire object, e.g. a tree)	ɲíŋ+ó+mì
DonnoSo	shake (an entire object, e.g. a tree)	jìg+ù+mɔ́
JamsayDouentza	shake (an entire object, e.g. a tree)	yìg+é
Mombo	shake (an entire object, e.g. a tree)	yíg+í+róm+ì
BonduSoNajamba	shake (an entire object, e.g. a tree)	bìŋg+ìj+è
Nanga	shake (an entire object, e.g. a tree)	yìg+í+bé
Penange	shake (an entire object, e.g. a tree)	yíg+í+rè
PergeTegu	shake (an entire object, e.g. a tree)	jìg+ì+ré
Tiranige	shake (an entire object, e.g. a tree)	yíg+í+jó
TogoKan	shake (an entire object, e.g. a tree)	yìg+é+ré
TommoSoTongoTongo	shake (an entire object, e.g. a tree)	yùm+ɔ́
ToroTegu	shake (an entire object, e.g. a tree)	zìg+ù+tó
YandaDom	shake (an entire object, e.g. a tree)	yìg+é
YornoSo	shake (an entire object, e.g. a tree)	jìg+í+bú
BankanTey	(sb) tremble, be shaking, shiver	cím+ɛ́
BenTey	(sb) tremble, be shaking, shiver	cíwⁿ+ɛ́
Bunoge	(sb) tremble, be shaking, shiver	kíl+ó+mì
DonnoSo	(sb) tremble, be shaking, shiver	kím+è
JamsayDouentza	(sb) tremble, be shaking, shiver	cíwⁿ+é
Mombo	(sb) tremble, be shaking, shiver	súl+ɔ́+súl+ɛ́
BonduSoNajamba	(sb) tremble, be shaking, shiver	kìl+bìy+è
Nanga	(sb) tremble, be shaking, shiver	kím+ɛ́
Penange	(sb) tremble, be shaking, shiver	súl+ɛ́
PergeTegu	(sb) tremble, be shaking, shiver	kíwⁿ+ɛ́
Tiranige	(sb) tremble, be shaking, shiver	yɛ́w+ɔ́
Tiranige	(sb) tremble, be shaking, shiver	pél+ó
TogoKan	(sb) tremble, be shaking, shiver	kíwⁿ+í
TommoSoTongoTongo	(sb) tremble, be shaking, shiver	kím+ɛ́
ToroTegu	(sb) tremble, be shaking, shiver	zìg+ù+tó
ToroTegu	(sb) tremble, be shaking, shiver	j+ɛ́
YandaDom	(sb) tremble, be shaking, shiver	kím+é
YandaDom	(sb) tremble, be shaking, shiver	tɛ́g+í+bíy+ɛ́
YornoSo	(sb) tremble, be shaking, shiver	sɔ́ɔ+�ⁿ
BankanTey	squeeze, mash (sth. soft)	kám+á
BenTey	squeeze, mash (sth. soft)	pɔ́r+ɔ́
DogulDomKundialang	squeeze, mash (sth. soft)	pɔ́s+gùl+ɛ̀
DonnoSo	squeeze, mash (sth. soft)	pɔ́d+ɔ̀+gɔ̀l+ɔ̀
JamsayDouentza	squeeze, mash (sth. soft)	pɔ́r+ɔ́
Mombo	squeeze, mash (sth. soft)	kám+mì
BonduSoNajamba	squeeze, mash (sth. soft)	kàm+è
Nanga	squeeze, mash (sth. soft)	kám+á
PergeTegu	squeeze, mash (sth. soft)	káwⁿ+á
Tiranige	squeeze, mash (sth. soft)	kám+í+yó
TogoKan	squeeze, mash (sth. soft)	púg+ú+jù
TommoSoTongoTongo	squeeze, mash (sth. soft)	kám+á
ToroTegu	squeeze, mash (sth. soft)	kúm+í+yⁿ+ó
YandaDom	squeeze, mash (sth. soft)	pɔ́d+ɔ́
YornoSo	squeeze, mash (sth. soft)	káwⁿ+á
BankanTey	push	dàmb+í
BenTey	push	dàmb+í
Bunoge	push	dún+júr+è
DogulDomBendiely	push	dɔ̀ŋg+ɛ́
DonnoSo	push	dɔ́ŋg+ɛ̀
JamsayGourou	push	dàm+á
JamsayDouentza	push	dàm+á
JamsayMondoro	push	dàm+á
Mombo	push	túmb+y+é+è
BonduSoNajamba	push	dàmb+è
Nanga	push	dàmb+í
Penange	push	túmb+úg+è
Penange	push	túmb+è
PergeTegu	push	dàmb+á
TebulUre	push	dàmb+í
Tiranige	push	dámb+ó
TogoKan	push	dèm+é
TommoSoTongoTongo	push	dàmb+á
ToroTegu	push	dàwⁿ+á
YandaDom	push	dàmb+àl+í
YornoSo	push	dàm+á
BankanTey	pull (sth)	bàs+á
BenTey	pull (sth)	bàs+á
Bunoge	pull (sth)	gímb+ɛ̀
DogulDomBendiely	pull (sth)	jìmb+ɛ́
DogulDomKundialang	pull (sth)	jìmb+ɛ́
DonnoSo	pull (sth)	jìmb+ɛ́
JamsayGourou	pull (sth)	bàs+á
JamsayDouentza	pull (sth)	bàj+á
JamsayMondoro	pull (sth)	bàj+á
Mombo	pull (sth)	gɔ́b+ɛ́
BonduSoNajamba	pull (sth)	jùmb+ɛ́
Nanga	pull (sth)	bàs+á
Penange	pull (sth)	gímb+ɛ́
PergeTegu	pull (sth)	bàs+á
TebulUre	pull (sth)	bàd+á
Tiranige	pull (sth)	ímb+ɛ́
TogoKan	pull (sth)	bàj+á
TommoSoTongoTongo	pull (sth)	bìn+jé
ToroTegu	pull (sth)	gàg+á
YandaDom	pull (sth)	dìl+í+yó
YornoSo	pull (sth)	bìɲ+ɛ́
BankanTey	ride (donkey, horse, camel)	nùm+á
BenTey	ride (donkey, horse, camel)	jɔ̀ɔ̀mb+ú
DonnoSo	ride (donkey, horse, camel)	jɔ̀m+mɔ́
JamsayDouentza	ride (donkey, horse, camel)	jɔ̀ɔ̀m+ɔ́
Mombo	ride (donkey, horse, camel)	dúg+ú+róm+ì
BonduSoNajamba	ride (donkey, horse, camel)	yòb+á+m
Nanga	ride (donkey, horse, camel)	yɔ̀g+ɔ́+mí
PergeTegu	ride (donkey, horse, camel)	jɔ̀m+ɔ́
TogoKan	ride (donkey, horse, camel)	dìnɛ́+ɛ́
TommoSoTongoTongo	ride (donkey, horse, camel)	já+á
ToroTegu	ride (donkey, horse, camel)	zɔ̀m+ɔ́
YornoSo	ride (donkey, horse, camel)	jɔ̌m+nɔ́
BankanTey	drive (vehicle)	nùm+á
BenTey	drive (vehicle)	jɔ̀ɔ̀mb+ú
Bunoge	drive (vehicle)	dúd+ú+núm+ì
